utterance,emotion,did
Liebst du sie?,neutral,307
"Es war von vornherein klar, dass wir nur zwei Wochen füreinander haben.",neutral,307
Du liebst sie!,surprise,307
"Ach, Quatsch, was ist denn schon Liebe?",neutral,307
Ich kann ja auch sehr gut küssen.,neutral,307
"Weißt du, wie es weitergeht? Ihr schleicht euch ins Cockpit.",neutral,307
"Willst du etwa damit sagen, dass ich leicht zu beeinflussen bin?",anger,766
"Ja, und ich bin sehr gern leicht zu beeinflussen.",neutral,766
"Wie schön für euch, Kinder.",joy,766
Ich bin nicht anstrengend!  Ich bin nicht leicht zu beeinflussen!,anger,766
"Wer hat denn das gesagt?  Na, du!",neutral,766
"Aber ich bin doch durchgeknallt, ich rede ja nur Unsinn.",neutral,766
{\an}Es zählt einfach nicht. Das Spiel ist eben so.,anger,743
"{\an}Wartet. Wenn wir uns an die Regeln halten,",fear,743
"Mach's gut, Monica.",neutral,743
{\an}Hat Spaß gemacht. Ich habe backen gelernt und super gegessen.,joy,911
"{\an} Sieh mal, Schauspiel für Anfänger.  Ja.",fear,911
{\an} Wieso nicht?  Ok.,surprise,911
{\an}Beginnen wir mit den Grundlagen.,neutral,911
"{\an}Ach, war doch eine blöde Idee.",disgust,911
"Nein, sie kann nicht telefonieren.",neutral,411
War das jemand aus dem Büro? War das Jack? Hat er geschrien?,fear,411
"Reg dich nicht auf, niemand hat geschrien.",neutral,411
"Na, ein Glück, danke.",joy,411
Sie ist gefeuert worden.,neutral,411
"Ja, natürlich.",surprise,795
Was ist passiert?  Weiß ich nicht.,surprise,795
"Wir sind eingeschlafen, sonst war nichts.",neutral,795
Ja. Ja? Ja.,neutral,795
Wir sprechen uns später.  Ok.,neutral,795
"Alles ok, Emma. Schlaf weiter.",neutral,157
Weg vom Kinderbett! Ich bin bewaffnet!,anger,157
"Alles ok! Alles ok, Rachel! Ich bin's! Leg das Haarband weg.",neutral,157
"Oh, danke. Gut, na ja, wo ich jetzt schon wach bin, geh ich aufs Klo.",neutral,157
"Ok, hier, meine Süße.",neutral,157
"Ja, ich freue mich auch.",joy,589
"Hören Sie, Earl, diesen Blödianen sind Sie vielleicht völlig egal,",sadness,589
"Hört her, Leute! Es ist gar nicht so wichtig,",neutral,589
Und ich habe sie dummerweise,sadness,521
Sie haben doch keine Vögelchen.,neutral,354
"Na gut, wir werden versuchen, keinen Krach zu machen.",neutral,354
{\an}Danke sehr.,neutral,354
Schönen Abend noch!,neutral,354
"Ok, Janice.",neutral,354
{\an}Bei Janice war ich wirklich nicht besonders anspruchsvoll.,neutral,354
Ich vermisse Janice.,neutral,354
"(IMITIERT JANICE) Oh, mein Gott!",surprise,354
Jetzt! Ja!,joy,354
Ach. Schluss mit der Klopferei! Wir sind doch überhaupt nicht laut!,neutral,354
Gewonnen.,joy,354
Mr. Heckles!,neutral,354
Wie ist das passiert?  Er muss gefegt haben.,neutral,354
Er hatte noch den Besen in der Hand.,neutral,354
"Das ist ja furchtbar.  Ja, genau.",anger,354
Denn gestern hab ich gefegt.,neutral,354
Sie hatten Glück. Irgendeinen trifft's immer.,neutral,354
Sie hatten Glück. Irgendeinen trifft's immer.,neutral,354
Das ist alles nur deine Schuld.  Wieso? Was kann ich denn dafür?,anger,19
Ich hab mal 'ne Frage.,neutral,19
"So, los jetzt!",neutral,19
Wunderbar! Das ist ja prima!,anger,19
"Ich hab wirklich gedacht, dass das der schönste Tag meines Lebens wird.",anger,19
"Denn mein Sohn wird heute geboren, und statt dabei zu sein,",anger,19
Dieser Tag ist für mich genau so wichtig wie für dich!,anger,19
Dieser Tag ist für mich genau so wichtig wie für dich!,anger,19
"Nein, für niemanden ist dieser Tag so wichtig wie für mich, verstehst du?",anger,19
"Und weißt du, was das Irrste daran ist?",neutral,19
"Du wirst von allen anerkannt, nicht wie ich.",neutral,19
Doch einen Tag für lesbische Geliebte gibt es nicht.,sadness,19
"Das ist nicht wahr, jeder Tag ist doch für dich ein Lesbentag.",neutral,19
Das ist einfach klasse.,joy,19
Kannst du uns das mal erklären?,neutral,19
"Als ich noch ein kleines Mädchen war, ist mein Vater abgehauen,",sadness,19
"Und dein Kind, das heute zur Welt kommt, hat gleich  Menschen,",joy,19
in seinem Dasein die wichtigste Rolle zu spielen.,sadness,19
Es ist wohl das glücklichste Baby der Welt.,joy,19
Aber streitet euch ruhig weiter.,sadness,19
Ein schlechter Vorschlag. Nenn ihn lieber Chandler.,neutral,871
"Chandler ist witzig, hat Niveau, ist liebenswert.",sadness,871
"Chandler ist witzig, hat Niveau, ist liebenswert.",neutral,871
"Chandler ist auch für dich da. Er kommt zwar ein bisschen später,",neutral,871
"Chandler ist auch für dich da. Er kommt zwar ein bisschen später,",neutral,871
wenn du was zu trinken brauchst. Wenn es z.B. draußen heiß ist.,neutral,871
Was ist nun?,neutral,871
"Ich finde es gut, ihn nach jemandem zu benennen, den ich sehr mag.",neutral,871
Aber... Ich weiß nicht.,neutral,871
Ich hätte den Namen nicht erwähnen sollen. So wollte ich mein Kind nennen.,sadness,871
Dann noch  Packungen Feiertagsmakronen.,joy,115
{\an}Gib es zu. Deine Rückhand ist miserabel.,neutral,115
"{\an}Nein, meine Rückhand ist einfach unübertrefflich.",anger,115
"{\an}Sein Gesicht zu schützen und wie ein Mädchen zu kreischen,",disgust,115
"{\an}Ich glaube, du irrst dich. Das war ein Kampfschrei.",neutral,115
{\an}Ich werde dir jetzt die K.P.S. des meisterhaften Spiels vorführen.,neutral,115
"Ich sagte doch schon, dass ich nicht das Geringste für Sie tun kann.",neutral,115
"Niemand wird zum König vorgelassen.  Ach so, ich werde mit dem König reden.",anger,115
"Und du, Phoebe?  Ok, ok.",neutral,54
"Und du, Phoebe?  Ok, ok.",neutral,54
"Wenn ich einen Tag lang omnipotent wäre, würde ich mir Frieden wünschen,",joy,54
"Wenn ich einen Tag omnipotent wäre,",neutral,54
"Seht ihr, es gibt immer so einen.",disgust,54
"Was würdest du tun, wenn du omnipotent wärst?",neutral,54
Mich wahrscheinlich umbringen.,sadness,54
Wie bitte?,surprise,54
"Na, wenn ""Little Joey"" versagt, lohnt es sich nicht weiterzuleben.",sadness,54
Dina hat dir etwas Wichtiges mitzuteilen.,fear,54
"Gut, Sie möchten also eine Annullierung erwirken?",neutral,54
"Ja, Euer Ehren. Hier sind die Formulare, alle ausgefüllt.",neutral,54
"Wenn ich Sie richtig verstanden habe,",neutral,54
"Bitte, dann bin ich mental instabil.",anger,54
"Außerdem beklagen Sie, dass er sich intravenös Drogen verabreicht.",neutral,54
"Was?  Äh, ja. Heroin und Crack.",surprise,54
"Was?  Äh, ja. Heroin und Crack.",neutral,54
Du musst es ja wissen.,neutral,54
"Sie beanstanden des Weiteren,",neutral,54
Ich bitte dich!,sadness,54
Ich bitte dich!,sadness,54
"Hast du auch manchmal Angst, dass dein Baby einfach so rauskommen könnte?",joy,54
Was? Wie bitte?  Im Moment bist du eine Schwangere!,disgust,54
"Ich habe Angst, aber ich werd es schaffen. Ich brauche bloß Hilfe.",fear,54
"Bobby wird immer für mich da sein.  Ja, aber sicher.",neutral,54
Wir spielen unverfälschten GangstaRap.,joy,54
"Rachel hat mir vorhin erzählt, dass du für sie eine Hilfe warst.",anger,54
Du bist mein großer Bruder. Du bist für mich das Wichtigste auf der Welt.,joy,54
"Ich hab gar nicht so Angst, es Mom zu sagen. Vor dir hatte ich größere Angst.",neutral,54
"Ich kann es nicht ertragen, ein Kind zu bekommen, wenn du mir böse bist.",sadness,54
"Ich möchte, dass es einen Onkel hat.",sadness,54
"Ja, natürlich hat dein Kind einen Onkel Joey.",joy,54
"Auch wenn wir nicht heiraten werden, das Baby wird viel Liebe erfahren.",joy,54
Von seinem Onkel natürlich auch.,joy,54
"Bobby, komm doch mal mit auf die Seite, damit die beiden für sich sind.",neutral,54
Komm her.,joy,54
"Hey, was soll denn das? Hast du sie noch alle?",anger,54
Gib mir eine Herausforderung.,joy,504
"So, das war's, ich bin fertig.",joy,504
Wir sind alle wahnsinnig stolz auf dich.,joy,504
"{\an}Ja, ich könnte mir vorstellen, dass gleich der Präsident anruft.",neutral,504
{\an} Können wir irgendetwas für dich tun?  Niemand darf mir den Bauch drücken.,neutral,504
{\an} Können wir irgendetwas für dich tun?  Niemand darf mir den Bauch drücken.,neutral,504
{\an}Von mir aus darfst du die Hose behalten.,neutral,504
{\an}Was ist das? Ist das Apfeltorte?,surprise,504
"{\an} Ha. Ja, willst du was davon haben?  Gib mir ein Stückchen, ja?",neutral,504
{\an}Was ist? Bist du zu geizig? Gib mir ein großes Stück!,anger,504
{\an}Was ist? Bist du zu geizig? Gib mir ein großes Stück!,surprise,504
Du packst wieder ein!,joy,329
Das Ganze ist doch lächerlich.,anger,329
Wie geht's?  Gut. Monica wird ausziehen.,neutral,329
Wie geht's?  Gut. Monica wird ausziehen.,joy,329
Das werde ich nicht.,anger,329
Und wieso liegt dann dein Zeug in der Kiste?,surprise,329
"Hört auf. Ich kann euch ja verstehen, aber so geht das nicht.",neutral,329
aber tief in eurer Seele seid ihr traurig. Tief.,neutral,329
Ich bin wütend.  Noch tiefer.,anger,329
Ich bin auch wütend.,anger,329
"Ok, na, dann lauft weiter.",neutral,329
Hey. Wie lief das Vorsprechen?  Hab die Rolle nicht gekriegt.,neutral,856
"aber Estelle sagte, die Leute hätten ein Problem mit mir.",joy,856
Sie wollen dich morgen wiedersehen.,neutral,99
Ja.,neutral,99
Hey.  Hey.,joy,99
Hey.  Hey.,joy,99
"Ich bin froh, dass wir vor der Hochzeit nicht mehr miteinander schlafen.",joy,99
"Oh, Mann, das bin ich auch.",joy,99
"Aber was wäre, wenn wir Streit hätten...",neutral,99
Ja.  Eigentlich könnten wir es dann wieder tun.,neutral,99
Ja.  Eigentlich könnten wir es dann wieder tun.,fear,99
Die Hochzeit kannst du vergessen! Weil du so schlampig rumläufst.,anger,99
Warte. Cassie ist ja im Gästezimmer. Wir gehen essen.,neutral,99
"Lass dir was einfallen, du bist zu dusselig!",neutral,99
Dusselig? Wir beide heiraten doch!,anger,99
Ich habe Stimmen gehört. Das ist bestimmt Chandler.,neutral,99
Na? Können wir gehen?  Ja.,neutral,99
Chandler!  Ich bin gleich bei dir.,neutral,99
Chandler!  Ich bin gleich bei dir.,anger,99
"Hey, Leute. Seht mal her.",joy,99
"Schön, schön.",neutral,99
"Aufgepasst, Kinder.",joy,99
Ooh.  Und jetzt?,surprise,99
In so einem Haus bin ich aufgewachsen.,surprise,99
"Na, wie ist es gelaufen? Los, erzähl schon.",neutral,99
"Tja, der Film war klasse, das Abendessen war klasse,",neutral,99
"{\an}Ich versuche, zu schwimmen.",neutral,99
{\an}Und die Kleine sitzt auf dem Trockenen?,neutral,99
{\an}Hühner können nicht schwimmen.,neutral,99
{\an}Keine Ahnung.,neutral,99
{\an} Mal versuchen?  Natürlich.,neutral,99
{\an} Lass ihm noch einen Augenblick Zeit.  Hast du sie noch alle?,neutral,99
"Hab keine Angst. Alles ok. Piep, piep, piep, piep, piep.",fear,99
"{\an}Dieser Mann hat gemeine Sachen gesagt, die zum Teil überhaupt nicht wahr sind!",sadness,279
"{\an}Dem werd ich mal was erzählen, der wird staunen!",anger,279
"{\an}Du bist ja auch nicht fast umgebracht worden, Monica, du hast leicht reden!",anger,279
"{\an}Ok, das reicht jetzt! Eine Lektion ist heute fällig.",neutral,279
"{\an}Ja, genau, ich bin da Mitglied.",neutral,279
Und wieso kündigst du dann nicht?,neutral,279
Das habe ich doch schon so oft versucht.,joy,279
"Wer ist Maria?  Ach, Maria!",neutral,279
"Eine Frau, der du nichts abschlagen kannst.",joy,279
"Soll ich mitkommen und dein Händchen halten, um dich zu bestärken?",neutral,279
"Nein, danke.",neutral,279
"Nein, danke.",anger,279
"Oh nein, Ross, du musst mitkommen!",fear,279
"Übrigens, meinst du...",neutral,279
Spinnst du?,neutral,279
Gib sie her!  Die gehören mir!,anger,279
Gib sie her!  Die gehören mir!,anger,279
Du hast sie gestohlen!  Du hast sie gestohlen!,anger,279
Du hast sie gestohlen!  Du hast sie gestohlen!,anger,279
Ich will sie wiederhaben!,anger,279
"Und wenn jede einen behält?  Gut, wir benutzen sie ja sowieso nie.",neutral,279
"Hört zu, ich brauche jetzt unbedingt eure Hilfe.",anger,279
Das ist eine gute ldee. Das wird keiner merken.,neutral,279
"Wie bitte? Es hört keiner zu?  Aber ja, natürlich hören sie dir zu.",surprise,279
"Ich finde, dass du gut aussiehst.",neutral,279
Ja!,joy,702
Ich werde wirklich nie gewinnen?  Wie oft hast du denn vorher gewonnen?,sadness,702
Ich werde wirklich nie gewinnen?  Wie oft hast du denn vorher gewonnen?,neutral,702
"Also, jetzt nach vorn.",neutral,238
"Ich sage euch, was wir tun, Leute.",neutral,238
"Ich werde den Lieferwagen knacken, den Leerlauf einlegen,",neutral,238
"ihr schiebt ihn vor, dann kann Ross aus der Lücke raus.",neutral,238
Ok? Gut. Dann los.,neutral,238
Ok? Gut. Dann los.,neutral,238
"Ich dachte, sie wird nicht aufgebahrt.",neutral,238
Deshalb kann sie doch trotzdem gut aussehen.,sadness,238
"Weg hier, Leute!",neutral,238
"Ach, Schatz, kannst du nicht da reinkriechen?",neutral,238
Warum auch nicht.,neutral,238
Da ist ja meine Zahnspange!,neutral,238
Hallo. Ist Carol da?,neutral,270
Sie ist bei der Fakultätsversammlung.  Oh.,neutral,270
Ich wollte ja auch nur meinen Schädel abholen.,neutral,270
Komm rein.  Danke.,neutral,270
Wie sieht er aus?,neutral,270
"Also, ziemlich großes Gesicht, nur ohne Haut.",neutral,270
"Ja. Ja, ich weiß schon, was ein Schädel ist.",neutral,270
"Wow. Junge, Junge, ihr habt aber viele Bücher über die lesbische Liebe.",surprise,270
"Tja, weißt du, Frau muss einen Kurs besuchen.",neutral,270
"Hey, hey, <i>Schildi, die Schildkröte!</i> Ein Klassiker.",joy,270
"Ja, das liegt da, weil ich es dem Baby vorlese.",neutral,270
"Du meinst, dem Baby, das noch nicht geboren wurde?",surprise,270
"Glaubst du etwa, die können da drinnen nichts hören?",joy,270
"Das ist nicht dein Ernst. Heißt das,",surprise,270
Komm her zu mir.,neutral,270
Ich habe den Erstbesten mitgebracht.,neutral,270
Wann fängt Petes Kampf an?  In zirka  Minuten.,neutral,477
Wann fängt Petes Kampf an?  In zirka  Minuten.,neutral,477
Ich bin so nervös.,fear,477
"Du, Ross, wie war's denn mit Bonnie?",neutral,477
"Ich hätte niemals gedacht, dass ich sie nett finden würde.",joy,477
"Nein, ich meinte, dass ich sie sehr mag.",joy,477
Es laufen auch noch andere nette Frauen rum.,neutral,477
"Ich finde sie Klasse, und wir werden wieder ausgehen.",joy,477
"Ja, ist gut. Können wir jetzt vielleicht mal das Thema wechseln?",disgust,477
Wo ist mein Truthahnburger?,neutral,477
"Unter meinem Fuß, damit er nicht abhaut. Entschuldige.",neutral,477
Der Kampf fängt gleich an!  Wir kommen gleich.,neutral,477
Der Kampf fängt gleich an!  Wir kommen gleich.,joy,477
"Oh ja, ganze neunmal.",anger,477
Der Hintern ist schon völlig wund geworden.,neutral,477
"Wenn alles klappt, wird mein Popochen seine Ruhe haben.",neutral,477
Der Kampf ist vorbei!,neutral,477
Ich präsentiere,joy,368
"Du glaubst, dass ihr das einzige leidenschaftliche Paar wärt.",neutral,663
"Du glaubst, dass ihr das einzige leidenschaftliche Paar wärt.",neutral,663
Das war einmalig.,joy,663
"Phoebe und Gary werden staunen, wenn ich ihnen das erzähle.",neutral,663
Das war einmalig.,joy,663
"Wir sind doch klasse, hä?",joy,663
"Wir sind die Besten.  Nein, du bist die Beste.",neutral,663
"Ja, ok, ich bin die Beste.",neutral,663
"Hey, Joey, Ist das nicht die Frau, die dir zugewunken hat?",neutral,663
Ich hasse das.,sadness,277
"Ich glaube nicht an diese Diäten. Ich finde, dass man maßvoll essen soll.",neutral,277
"Die packst du einfach ein, ja?",neutral,277
Oh! Ich wollte Sie noch was fragen.,neutral,277
Aber das wird nie wieder passieren.  Ich verstehe.,neutral,277
"Was sagten Sie damals?  Ich sagte, dass ich...",neutral,277
"Ich fand es unsensibel, dass du dir seine Skibrille geliehen hast.",neutral,357
Wieso denn? Meine ist nicht getönt.,surprise,357
Mehr als goldene Ringe.,neutral,417
"{\an}Was meinst du, wann du Feierabend hast?",neutral,756
<i>Wie ist die Lasagne angekommen?</i>,neutral,756
"Wirklich? Na, dann habe ich  hübsche Sachen bei dir gut.",surprise,756
"Nein, nein, das ist eine platonische Problematik.",sadness,756
"Ja, ich glaube auch, dass es besser für uns beide ist.",neutral,756
Bist du dir wirklich sicher?,neutral,756
Wir telefonieren später.,neutral,756
Gut.  Rachel!,neutral,756
"Ich weiß, dass die leeren Tabletts dort hingehören.",sadness,1007
"Also, was ist passiert, Brown Bird Ross?",neutral,1007
Ich habe verloren.,sadness,1007
So ein Mädchen hatte seine Uniform an die jährige Schwester verliehen.,sadness,1007
Die ging darin zur Armee und hat über . Packungen verkauft.,anger,1007
"Ach.  Na, komm her, mein Schatz.",sadness,1007
"Das ist jetzt irgendwie falsch rübergekommen, Rachel.",sadness,1007
"Das ist für mich das schlimmste Weihnachten, das ich hatte.",sadness,1007
Vielleicht solltest du doch lieber im Café arbeiten.,neutral,1007
"Das geht nicht, es ist zu spät. Terry hat schon eine Neue eingestellt.",anger,1007
Seht sie euch an. Sie bringt sogar Serviererfahrung mit. Ach.,sadness,1007
"Und gestern hat sie der Belegschaft gezeigt,",sadness,1007
"Zu ""Schwänen"" falten, hat sie gesagt.",neutral,1007
Hi. Wie geht's?  Gut.,joy,512
"Ähm, wir beide waren doch im Café",neutral,512
weil ich sofort rangehen wollte.  Ja.,neutral,512
"Bist du an meine Tasche gegangen, weil du das Telefon klauen wolltest?",anger,512
"Oh, das weiß ich nicht mehr.",fear,512
Du hast es geklaut!  Das ist nicht wahr.,anger,512
"Wenn ich jetzt anrufe, wird es nicht klingeln?",anger,512
"Nein.  Hm, na gut.",fear,512
"Hallo, Ross, hier ist Dr. McNeely von der Scherzuniversität.",neutral,890
"Hallo.  Hallo, ist Ross da?",neutral,890
Nein. Kann ich was ausrichten?,neutral,890
Ich habe nichts mehr von Ross gehört. Möchte er die Ehe aufrechterhalten?,neutral,890
Ross hat wieder geheiratet? Ah! Nein!,surprise,890
{\an} Ganz unglaublich war das.  Allerdings.,joy,962
"{\an}Hey, ist dir klar, dass sich unser Leben jetzt völlig verändern könnte?",joy,962
{\an}Wir haben vielleicht eine Familie gegründet. In  Monaten sind wir,joy,962
"{\an}Und wenn nicht, werden wir es auf einem Eimer tun.",neutral,962
Was hättet ihr Zwei denn gern?,anger,844
Dr. Geller? Hier ist noch ein Stuhl frei.,neutral,844
"Recht vielen Dank, Dr. Phillips.",neutral,844
Aber ich werde heute mal,neutral,844
"Ja, das möchte ich gern, Dr. Geller.",neutral,844
"Liebe Kollegen,",neutral,844
"Wenn ich mich hier einmal umschaue, sehe ich eine Trennung",sadness,844
zwischen Menschen in weißen Kitteln und Menschen in blauen Blazern.,fear,844
"Ich würde vorschlagen, dass wir diese Jacken jetzt ablegen,",neutral,844
Ich bin Ross!,joy,844
Ich bin geschieden und ich habe ein Kind.,joy,844
"Ich bin Ted, und vor einem Monat bin ich hergezogen. New York erschreckt mich.",anger,844
"Sehr gut!  Lass dich nicht unterkriegen, Ted!",joy,844
Ich bin Andrew.,neutral,844
"Ok, das war ein großer Schritt, Andrew.",joy,844
Ich bin Rhonda! Und die hier sind gar nicht echt!,neutral,844
"Wow, Rhonda.",surprise,844
"Ich bin Scott.  Ja, ok, Scott!",neutral,844
"Ich bin Scott.  Ja, ok, Scott!",neutral,844
"Ich muss zu Hause immer das Licht ausmachen, weil das Leben teuer ist.",fear,844
"Jason.  <i>Ja, komm rein.</i>",neutral,378
"Jason.  <i>Ja, komm rein.</i>",neutral,378
"Äh, Phoebe. Du hast dich vorhin am Telefon so ernst angehört.",neutral,378
Was spricht gegen ein Gästezimmer?,neutral,763
Hi.  Hi.,neutral,763
Hi.  Hi.,neutral,763
"Früher habe ich viel gespielt, weil ich keine Frauen abbekommen habe.",neutral,763
